profile,temperature_C,feature_name,feature_group,n_samples,duration_s,sampling_interval_median_s,detrend_type,low_frequency_energy_fraction,mid_frequency_energy_fraction,high_frequency_energy_fraction,spectral_centroid_cycles_per_sample,median_frequency_cycles_per_sample,frequency_at_90_percent_cumulative_power,reference_raw_signal,high_frequency_energy_reduction_vs_reference_percent,source_file,feature_column_used
BJDST,0.0,Long voltage EMA,voltage_ema,10172,10279.46662,1.0155500000000757,constant,0.9997735280131201,0.00022618770965563068,2.8427722440747996e-07,0.0010420123471718147,0.0009765625,0.0009765625,V_corr_raw,99.96742609029207,NMC_0C_BJDST.csv,V_corr_raw_ema800
BJDST,0.0,Long voltage EMA,voltage_ema,10172,10279.46662,1.0155500000000757,linear,0.9934734230789426,0.006519674647280059,6.902273777397418e-06,0.0014394371647025374,0.0009765625,0.001953125,V_corr_raw,99.64489717011142,NMC_0C_BJDST.csv,V_corr_raw_ema800
BJDST,0.0,Short current EMA,current_ema,10172,10279.46662,1.0155500000000757,constant,0.700536043930023,0.2865398222571526,0.012924133812824206,0.004405238709877964,0.0029296875,0.0078125,I_raw,95.6070031133219,NMC_0C_BJDST.csv,I_raw_ema50
BJDST,0.0,Short current EMA,current_ema,10172,10279.46662,1.0155500000000757,linear,0.6966435824666727,0.2902646029948241,0.013091814538503362,0.004450237953763385,0.0029296875,0.0078125,I_raw,95.55682665889063,NMC_0C_BJDST.csv,I_raw_ema50
BJDST,0.0,Long current EMA,current_ema,10172,10279.46662,1.0155500000000757,constant,0.8562496603498616,0.13860213105719071,0.005148208592947666,0.0029622416432358183,0.001953125,0.005859375,I_raw,98.25009051683236,NMC_0C_BJDST.csv,I_raw_ema200
BJDST,0.0,Long current EMA,current_ema,10172,10279.46662,1.0155500000000757,linear,0.8466785787269553,0.14783083847820558,0.0054905827948388,0.0030878099921662072,0.001953125,0.005859375,I_raw,98.13657526010367,NMC_0C_BJDST.csv,I_raw_ema200
BJDST,0.0,Short abs-current EMA,abs_current_ema,10172,10279.46662,1.0155500000000757,constant,0.7402334961480053,0.24971030619475412,0.010056197657240726,0.003947686591897805,0.0029296875,0.0068359375,I_raw,96.58183320910504,NMC_0C_BJDST.csv,absI_ema50
BJDST,0.0,Short abs-current EMA,abs_current_ema,10172,10279.46662,1.0155500000000757,linear,0.7325551841639527,0.25709147151158007,0.01035334432446729,0.00403402810308462,0.0029296875,0.0068359375,I_raw,96.48622401741892,NMC_0C_BJDST.csv,absI_ema50
BJDST,0.0,Long abs-current EMA,abs_current_ema,10172,10279.46662,1.0155500000000757,constant,0.8930079303590671,0.10355852609342776,0.0034335435475053204,0.0025177278543510244,0.001953125,0.005859375,I_raw,98.83291628414605,NMC_0C_BJDST.csv,absI_ema200
BJDST,0.0,Long abs-current EMA,abs_current_ema,10172,10279.46662,1.0155500000000757,linear,0.8817782917117236,0.11442819604911095,0.0037935122391652637,0.0026680144925325436,0.001953125,0.005859375,I_raw,98.71253657003317,NMC_0C_BJDST.csv,absI_ema200
BJDST,0.0,Voltage EMA deviation 50,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.7084691831454549,0.2854448232756109,0.006085993578934068,0.004122208316481243,0.0029296875,0.0068359375,V_corr_raw,-597.363658789084,NMC_0C_BJDST.csv,V_corr_raw_dev_ema50
BJDST,0.0,Voltage EMA deviation 50,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.6964894667447116,0.297170380107973,0.006340153147315412,0.004252052750017556,0.0029296875,0.0068359375,V_corr_raw,-226.18328353059886,NMC_0C_BJDST.csv,V_corr_raw_dev_ema50
BJDST,0.0,Voltage EMA deviation 200,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.8608665378914195,0.13678858881334238,0.00234487329523847,0.0028312808206024925,0.001953125,0.005859375,V_corr_raw,-168.68733910999586,NMC_0C_BJDST.csv,V_corr_raw_dev_ema200
BJDST,0.0,Voltage EMA deviation 200,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.8430715879770646,0.1542836897365895,0.0026447222863458268,0.003049475816201036,0.001953125,0.005859375,V_corr_raw,-36.06362170480207,NMC_0C_BJDST.csv,V_corr_raw_dev_ema200
BJDST,0.0,Voltage EMA deviation 800,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.8989518110163738,0.0993806867220826,0.0016675022615435333,0.002399394864402859,0.001953125,0.005859375,V_corr_raw,-91.07076980398963,NMC_0C_BJDST.csv,V_corr_raw_dev_ema800
BJDST,0.0,Voltage EMA deviation 800,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.8749459716563616,0.12299064844716628,0.0020633798964720946,0.0027013664970442996,0.001953125,0.005859375,V_corr_raw,-6.15516915191202,NMC_0C_BJDST.csv,V_corr_raw_dev_ema800
BJDST,0.0,Current EMA deviation 50,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.16592573183642245,0.4664579014652204,0.367616366698357,0.030835144348557702,0.0126953125,0.060546875,I_raw,-24.955186768133675,NMC_0C_BJDST.csv,I_raw_dev_ema50
BJDST,0.0,Current EMA deviation 50,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.16710233873082064,0.46581919740521077,0.3670784638639683,0.03079193225160981,0.0126953125,0.060546875,I_raw,-24.58114495427425,NMC_0C_BJDST.csv,I_raw_dev_ema50
BJDST,0.0,Current EMA deviation 200,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.2565768018618655,0.4392300442426364,0.30419315389549806,0.026139414669403938,0.009765625,0.0556640625,I_raw,-3.3972254825874972,NMC_0C_BJDST.csv,I_raw_dev_ema200
BJDST,0.0,Current EMA deviation 200,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.2563563678434118,0.43938052934127547,0.30426310281531266,0.02614596398997677,0.009765625,0.0556640625,I_raw,-3.26251591299753,NMC_0C_BJDST.csv,I_raw_dev_ema200
BJDST,0.0,Abs-current EMA deviation 50,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.17490277232139984,0.4853672993680464,0.33972992831055376,0.02967043255323689,0.0126953125,0.05859375,I_raw,-15.47640553665163,NMC_0C_BJDST.csv,absI_dev_ema50
BJDST,0.0,Abs-current EMA deviation 50,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.17561212622239594,0.4849689322158474,0.3394189415617567,0.029644637850284757,0.0126953125,0.05859375,I_raw,-15.193901363283402,NMC_0C_BJDST.csv,absI_dev_ema50
BJDST,0.0,Abs-current EMA deviation 200,ema_deviation,10172,10279.46662,1.0155500000000757,constant,0.2819737047961096,0.44458478364261284,0.2734415115612776,0.024541510230799597,0.009765625,0.052734375,I_raw,7.055457149065683,NMC_0C_BJDST.csv,absI_dev_ema200
BJDST,0.0,Abs-current EMA deviation 200,ema_deviation,10172,10279.46662,1.0155500000000757,linear,0.27896549770303913,0.44646643033498107,0.2745680719619798,0.024639043600788994,0.009765625,0.052734375,I_raw,6.815549970299954,NMC_0C_BJDST.csv,absI_dev_ema200
DST,0.0,Raw voltage,raw_voltage,9527,9608.00446,1.0155100000010862,constant,0.2118783290865813,0.407959754285639,0.38016191662777954,0.030900654097136174,0.0107421875,0.0703125,V_raw,0.0,NMC_0C_DST.csv,V_raw
DST,0.0,Raw voltage,raw_voltage,9527,9608.00446,1.0155100000010862,linear,0.20619266919374077,0.4109437175631628,0.3828636132430966,0.03111175239325391,0.0107421875,0.0703125,V_raw,0.0,NMC_0C_DST.csv,V_raw
DST,0.0,Corrected voltage,corrected_voltage,9527,9608.00446,1.0155100000010862,constant,0.9240343656888037,0.07435983786702226,0.0016057964441738698,0.002159429728168707,0.0009765625,0.00390625,V_raw,99.57760197065029,NMC_0C_DST.csv,V_corr_raw
DST,0.0,Corrected voltage,corrected_voltage,9527,9608.00446,1.0155100000010862,linear,0.8092787740421571,0.18670571649605666,0.004015509461786322,0.0038513494154529524,0.0029296875,0.005859375,V_raw,98.95119062692524,NMC_0C_DST.csv,V_corr_raw
DST,0.0,Raw current,raw_current,9527,9608.00446,1.0155100000010862,constant,0.15859255375077574,0.3865983654610473,0.45480908078817706,0.03750967501119788,0.0185546875,0.076171875,I_raw,0.0,NMC_0C_DST.csv,I_raw
DST,0.0,Raw current,raw_current,9527,9608.00446,1.0155100000010862,linear,0.15844555542677996,0.38668282544167404,0.45487161913154595,0.03751414914549246,0.0185546875,0.076171875,I_raw,0.0,NMC_0C_DST.csv,I_raw
DST,0.0,Short voltage EMA,voltage_ema,9527,9608.00446,1.0155100000010862,constant,0.9820265380792843,0.017939055375896826,3.440654481921062e-05,0.0015200134906349176,0.0009765625,0.0029296875,V_corr_raw,97.85735328135493,NMC_0C_DST.csv,V_corr_raw_ema50
DST,0.0,Short voltage EMA,voltage_ema,9527,9608.00446,1.0155100000010862,linear,0.9251741564705626,0.07468244741353268,0.00014339611590465218,0.003094506686020241,0.0029296875,0.0048828125,V_corr_raw,96.42894339387607,NMC_0C_DST.csv,V_corr_raw_ema50
DST,0.0,Mid voltage EMA,voltage_ema,9527,9608.00446,1.0155100000010862,constant,0.9981449965516315,0.0018521933171038434,2.8101312644290843e-06,0.0011022199871203182,0.0009765625,0.0009765625,V_corr_raw,99.82500077923171,NMC_0C_DST.csv,V_corr_raw_ema200
DST,0.0,Mid voltage EMA,voltage_ema,9527,9608.00446,1.0155100000010862,linear,0.9573870674772755,0.04254688046779567,6.605205492881703e-05,0.002815264959245468,0.0029296875,0.00390625,V_corr_raw,98.3550765959487,NMC_0C_DST.csv,V_corr_raw_ema200
DST,0.0,Long voltage EMA,voltage_ema,9527,9608.00446,1.0155100000010862,constant,0.9997868667769507,0.00021283105297533099,3.021700737410653e-07,0.0010366011127409507,0.0009765625,0.0009765625,V_corr_raw,99.9811825418572,NMC_0C_DST.csv,V_corr_raw_ema800
DST,0.0,Long voltage EMA,voltage_ema,9527,9608.00446,1.0155100000010862,linear,0.9830726690757638,0.016901400611085794,2.5930313150331923e-05,0.001813821612404386,0.0009765625,0.0029296875,V_corr_raw,99.35424599550574,NMC_0C_DST.csv,V_corr_raw_ema800
DST,0.0,Short current EMA,current_ema,9527,9608.00446,1.0155100000010862,constant,0.5748180709261553,0.39692661284522285,0.028255316228621756,0.005801175519533579,0.0048828125,0.0087890625,I_raw,93.78743357989781,NMC_0C_DST.csv,I_raw_ema50
DST,0.0,Short current EMA,current_ema,9527,9608.00446,1.0155100000010862,linear,0.5742485685890582,0.3974629935995699,0.028288437811372167,0.005804340362821028,0.0048828125,0.0087890625,I_raw,93.78100619568632,NMC_0C_DST.csv,I_raw_ema50
DST,0.0,Long current EMA,current_ema,9527,9608.00446,1.0155100000010862,constant,0.6972651355999231,0.2856108608957534,0.017124003504323557,0.004799859165278988,0.0029296875,0.0087890625,I_raw,96.23490290153222,NMC_0C_DST.csv,I_raw_ema200
DST,0.0,Long current EMA,current_ema,9527,9608.00446,1.0155100000010862,linear,0.6941976651510683,0.2885132931371506,0.017289041711781264,0.00483319108537515,0.0029296875,0.0087890625,I_raw,96.19913817775881,NMC_0C_DST.csv,I_raw_ema200
DST,0.0,Short abs-current EMA,abs_current_ema,9527,9608.00446,1.0155100000010862,constant,0.7068224394505955,0.28481596203487564,0.008361598514529028,0.0046765857415315614,0.0029296875,0.0078125,I_raw,98.16151460739559,NMC_0C_DST.csv,absI_ema50
DST,0.0,Short abs-current EMA,abs_current_ema,9527,9608.00446,1.0155100000010862,linear,0.706374772099089,0.28525270807773917,0.00837251982317177,0.004678423270963712,0.0029296875,0.0078125,I_raw,98.15936640778847,NMC_0C_DST.csv,absI_ema50
DST,0.0,Long abs-current EMA,abs_current_ema,9527,9608.00446,1.0155100000010862,constant,0.8062322950172284,0.18914616078776686,0.004621544195004654,0.00393839397250814,0.0029296875,0.005859375,I_raw,98.98384962169277,NMC_0C_DST.csv,absI_ema200
DST,0.0,Long abs-current EMA,abs_current_ema,9527,9608.00446,1.0155100000010862,linear,0.8036297113555522,0.19168981195393922,0.004680476690508534,0.003972837250432672,0.0029296875,0.005859375,I_raw,98.97103347545739,NMC_0C_DST.csv,absI_ema200
DST,0.0,Voltage EMA deviation 50,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.6998306102178483,0.2924726781667866,0.007696711615365144,0.004553536162297667,0.0029296875,0.0078125,V_corr_raw,-379.3080494909709,NMC_0C_DST.csv,V_corr_raw_dev_ema50
DST,0.0,Voltage EMA deviation 50,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.6983742349739442,0.2938951550203118,0.0077306100057439485,0.004564661726199992,0.0029296875,0.0078125,V_corr_raw,-92.51878446091227,NMC_0C_DST.csv,V_corr_raw_dev_ema50
DST,0.0,Voltage EMA deviation 200,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.7987867801270863,0.1969057421779255,0.004307477694988289,0.00391408388906955,0.0029296875,0.005859375,V_corr_raw,-168.2455619214144,NMC_0C_DST.csv,V_corr_raw_dev_ema200
DST,0.0,Voltage EMA deviation 200,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.7971413018515422,0.19851890947081843,0.004339788677639418,0.003932541633589944,0.0029296875,0.005859375,V_corr_raw,-8.075668079956126,NMC_0C_DST.csv,V_corr_raw_dev_ema200
DST,0.0,Voltage EMA deviation 800,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.8275365941466882,0.16882175043099595,0.003641655422315743,0.003576536748840816,0.0029296875,0.005859375,V_corr_raw,-126.78188356490327,NMC_0C_DST.csv,V_corr_raw_dev_ema800
DST,0.0,Voltage EMA deviation 800,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.8096377571591153,0.18634897000271325,0.0040132728381711705,0.0038341603343807883,0.0029296875,0.005859375,V_corr_raw,0.055699622586789,NMC_0C_DST.csv,V_corr_raw_dev_ema800
DST,0.0,Current EMA deviation 50,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.09741628072694629,0.38511023132717126,0.5174734879458822,0.04216764401589267,0.021484375,0.0791015625,I_raw,-13.778178537928204,NMC_0C_DST.csv,I_raw_dev_ema50
DST,0.0,Current EMA deviation 50,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.09744356298717494,0.3851123005654915,0.5174441364473336,0.042165081124089517,0.021484375,0.0791015625,I_raw,-13.756082965838335,NMC_0C_DST.csv,I_raw_dev_ema50
DST,0.0,Current EMA deviation 200,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.1515591814348527,0.3878440610415105,0.46059675752363677,0.03794119653058148,0.0185546875,0.0771484375,I_raw,-1.2725508306539874,NMC_0C_DST.csv,I_raw_dev_ema200
DST,0.0,Current EMA deviation 200,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.15145271566370308,0.3879078060064989,0.4606394783297979,0.03794418287001327,0.0185546875,0.0771484375,I_raw,-1.2680191411511055,NMC_0C_DST.csv,I_raw_dev_ema200
DST,0.0,Abs-current EMA deviation 50,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.1869057563988762,0.49002040568864613,0.3230738379124776,0.03138662383398146,0.013671875,0.0673828125,I_raw,28.964954404033517,NMC_0C_DST.csv,absI_dev_ema50
DST,0.0,Abs-current EMA deviation 50,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.18679132143359706,0.49010418241896586,0.32310449614743714,0.03138894914624299,0.013671875,0.0673828125,I_raw,28.967980731724353,NMC_0C_DST.csv,absI_dev_ema50
DST,0.0,Abs-current EMA deviation 200,ema_deviation,9527,9608.00446,1.0155100000010862,constant,0.2808453934458319,0.4541152093622116,0.2650393971919566,0.026468195419901603,0.0087890625,0.056640625,I_raw,41.72513074438895,NMC_0C_DST.csv,absI_dev_ema200
DST,0.0,Abs-current EMA deviation 200,ema_deviation,9527,9608.00446,1.0155100000010862,linear,0.28046384572918426,0.45436850871804557,0.26516764555277017,0.026479593673520548,0.0087890625,0.056640625,I_raw,41.70494829749195,NMC_0C_DST.csv,absI_dev_ema200
US06,0.0,Raw voltage,raw_voltage,9482,9577.044880000001,1.0155400000003283,constant,0.08970095488049426,0.16978852196480929,0.7405105231546966,0.0800753363193486,0.03515625,0.248046875,V_raw,0.0,NMC_0C_US06.csv,V_raw
US06,0.0,Raw voltage,raw_voltage,9482,9577.044880000001,1.0155400000003283,linear,0.0946171010898223,0.16887270524387177,0.7365101936663059,0.07965036711082396,0.03515625,0.24609375,V_raw,0.0,NMC_0C_US06.csv,V_raw
US06,0.0,Corrected voltage,corrected_voltage,9482,9577.044880000001,1.0155400000003283,constant,0.98446560392421,0.012349698159199047,0.0031846979165911092,0.0014825809941529477,0.0009765625,0.001953125,V_raw,99.56993211885447,NMC_0C_US06.csv,V_corr_raw
US06,0.0,Corrected voltage,corrected_voltage,9482,9577.044880000001,1.0155400000003283,linear,0.9510327849130054,0.03888294467112872,0.01008427041586582,0.0025330844375465763,0.001953125,0.00390625,V_raw,98.63080368709267,NMC_0C_US06.csv,V_corr_raw
US06,0.0,Raw current,raw_current,9482,9577.044880000001,1.0155400000003283,constant,0.05418609383855555,0.15497825399257614,0.7908356521688682,0.09566079622283762,0.0419921875,0.3251953125,I_raw,0.0,NMC_0C_US06.csv,I_raw
US06,0.0,Raw current,raw_current,9482,9577.044880000001,1.0155400000003283,linear,0.057849867175939804,0.15437766231892197,0.7877724705051383,0.09529471045648605,0.0419921875,0.3232421875,I_raw,0.0,NMC_0C_US06.csv,I_raw
US06,0.0,Short voltage EMA,voltage_ema,9482,9577.044880000001,1.0155400000003283,constant,0.998590869378297,0.0013649240690308188,4.420655267197652e-05,0.001195929811746288,0.0009765625,0.001953125,V_corr_raw,98.6119075080347,NMC_0C_US06.csv,V_corr_raw_ema50
US06,0.0,Short voltage EMA,voltage_ema,9482,9577.044880000001,1.0155400000003283,linear,0.9936765021625671,0.006114750160399283,0.00020874767703352184,0.0018568164177191451,0.001953125,0.0029296875,V_corr_raw,97.9299674797981,NMC_0C_US06.csv,V_corr_raw_ema50
US06,0.0,Mid voltage EMA,voltage_ema,9482,9577.044880000001,1.0155400000003283,constant,0.9998326921318639,0.00016419345180680882,3.1144163295153806e-06,0.0010678986801002821,0.0009765625,0.0009765625,V_corr_raw,99.90220685254666,NMC_0C_US06.csv,V_corr_raw_ema200
US06,0.0,Mid voltage EMA,voltage_ema,9482,9577.044880000001,1.0155400000003283,linear,0.9978979520761431,0.002040613849648584,6.143407420822138e-05,0.0017237718345127556,0.001953125,0.0029296875,V_corr_raw,99.39079307005129,NMC_0C_US06.csv,V_corr_raw_ema200
US06,0.0,Long voltage EMA,voltage_ema,9482,9577.044880000001,1.0155400000003283,constant,0.9999256244049719,7.404374407682791e-05,3.3185095148999e-07,0.001035206741906073,0.0009765625,0.0009765625,V_corr_raw,99.98957982954173,NMC_0C_US06.csv,V_corr_raw_ema800
US06,0.0,Long voltage EMA,voltage_ema,9482,9577.044880000001,1.0155400000003283,linear,0.9986649998691657,0.0012968345461143811,3.8165584719692774e-05,0.0015012505521102939,0.0009765625,0.001953125,V_corr_raw,99.62153350568975,NMC_0C_US06.csv,V_corr_raw_ema800
US06,0.0,Short current EMA,current_ema,9482,9577.044880000001,1.0155400000003283,constant,0.6865692106349683,0.2149176380988384,0.09851315126619341,0.0072032412807451675,0.0029296875,0.01953125,I_raw,87.54315754531034,NMC_0C_US06.csv,I_raw_ema50
US06,0.0,Short current EMA,current_ema,9482,9577.044880000001,1.0155400000003283,linear,0.7066806487155068,0.2011243479508888,0.09219500333360457,0.006814887850591895,0.0029296875,0.017578125,I_raw,88.29674724803637,NMC_0C_US06.csv,I_raw_ema50
US06,0.0,Long current EMA,current_ema,9482,9577.044880000001,1.0155400000003283,constant,0.8642873364444053,0.09545152038827513,0.04026114316731991,0.004087888864483284,0.001953125,0.0087890625,I_raw,94.90903791996433,NMC_0C_US06.csv,I_raw_ema200
US06,0.0,Long current EMA,current_ema,9482,9577.044880000001,1.0155400000003283,linear,0.8812591953303209,0.0835088509975203,0.03523195367215896,0.0037233094761078517,0.001953125,0.0078125,I_raw,95.52764852907751,NMC_0C_US06.csv,I_raw_ema200
US06,0.0,Short abs-current EMA,abs_current_ema,9482,9577.044880000001,1.0155400000003283,constant,0.6619448373525374,0.20371314330843632,0.13434201933902623,0.008586588902512647,0.00390625,0.0234375,I_raw,83.01265010364757,NMC_0C_US06.csv,absI_ema50
US06,0.0,Short abs-current EMA,abs_current_ema,9482,9577.044880000001,1.0155400000003283,linear,0.6767077262272462,0.19480598864799048,0.1284862851247632,0.008262216535230972,0.00390625,0.0234375,I_raw,83.68992444704563,NMC_0C_US06.csv,absI_ema50
US06,0.0,Long abs-current EMA,abs_current_ema,9482,9577.044880000001,1.0155400000003283,constant,0.8358427055082738,0.10288307402128291,0.061274220470443286,0.005052808318658581,0.001953125,0.01171875,I_raw,92.25196533535146,NMC_0C_US06.csv,absI_ema200
US06,0.0,Long abs-current EMA,abs_current_ema,9482,9577.044880000001,1.0155400000003283,linear,0.8525287294151496,0.09238499549065739,0.05508627509419291,0.004667278846167016,0.001953125,0.0087890625,I_raw,93.00733686988703,NMC_0C_US06.csv,absI_ema200
US06,0.0,Voltage EMA deviation 50,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.8404862370393952,0.12393778534112365,0.03557597761948101,0.00432055711137505,0.001953125,0.0087890625,V_corr_raw,-1017.0911198246844,NMC_0C_US06.csv,V_corr_raw_dev_ema50
US06,0.0,Voltage EMA deviation 50,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.8560318680150111,0.11186150949389986,0.032106622491088935,0.004013198825267934,0.001953125,0.0087890625,V_corr_raw,-218.38319647373626,NMC_0C_US06.csv,V_corr_raw_dev_ema50
US06,0.0,Voltage EMA deviation 200,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.9348512967755779,0.05165001915776391,0.013498684066658438,0.002878284396883795,0.001953125,0.00390625,V_corr_raw,-323.86073719379283,NMC_0C_US06.csv,V_corr_raw_dev_ema200
US06,0.0,Voltage EMA deviation 200,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.9439805716939562,0.04441111572333163,0.011608312582712308,0.002639251936808082,0.001953125,0.00390625,V_corr_raw,-15.113063255906706,NMC_0C_US06.csv,V_corr_raw_dev_ema200
US06,0.0,Voltage EMA deviation 800,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.9453903281464013,0.043362461701490426,0.011247210152108205,0.0026639605073232073,0.001953125,0.00390625,V_corr_raw,-253.16411310204217,NMC_0C_US06.csv,V_corr_raw_dev_ema800
US06,0.0,Voltage EMA deviation 800,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.9530276409120311,0.03729334308547572,0.009679016002493325,0.0024741223895399234,0.001953125,0.00390625,V_corr_raw,4.018678562356862,NMC_0C_US06.csv,V_corr_raw_dev_ema800
US06,0.0,Current EMA deviation 50,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.0205189777435297,0.15182911633744892,0.8276519059190214,0.10037218929383744,0.0439453125,0.3330078125,I_raw,-4.655360902000883,NMC_0C_US06.csv,I_raw_dev_ema50
US06,0.0,Current EMA deviation 50,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.021425886736335702,0.15168856905331837,0.8268855442103458,0.10028030615845529,0.0439453125,0.33203125,I_raw,-4.965021648970193,NMC_0C_US06.csv,I_raw_dev_ema50
US06,0.0,Current EMA deviation 200,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.04855548779331568,0.15531799784784664,0.7961265143588379,0.09631012213927728,0.0419921875,0.326171875,I_raw,-0.6690217082979832,NMC_0C_US06.csv,I_raw_dev_ema200
US06,0.0,Current EMA deviation 200,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.05148142810578208,0.15484115997548714,0.7936774119187309,0.09601738825313264,0.0419921875,0.326171875,I_raw,-0.7495744818051535,NMC_0C_US06.csv,I_raw_dev_ema200
US06,0.0,Abs-current EMA deviation 50,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.02136003735647633,0.09872629365013637,0.8799136689933872,0.11133728372709886,0.0478515625,0.365234375,I_raw,-11.263783642052855,NMC_0C_US06.csv,absI_dev_ema50
US06,0.0,Abs-current EMA deviation 50,ema_deviation,9482,9577.044880000001,1.0155400000003283,linear,0.022002881521914843,0.09866029848488528,0.8793368199931997,0.11126503676583314,0.0478515625,0.365234375,I_raw,-11.623197422645163,NMC_0C_US06.csv,absI_dev_ema50
US06,0.0,Abs-current EMA deviation 200,ema_deviation,9482,9577.044880000001,1.0155400000003283,constant,0.04216558657478618,0.10246798295604993,0.8553664304691639,0.10792601883719267,0.0458984375,0.3583984375,I_raw,-8.159821591669516,NMC_0C_US06.csv,absI_dev_ema200
